trialN,stimuli,trialStartTime,trialStartTime_UNIX,stimulus1,stimulus2,stimulus1Bid,stimulus2Bid,delta,trialEvents,selected,rsp,rt,rt_UNIX,receivedResponse,trialEndTime,trialDuration,trialEndTime_UNIX,trialDuration_UNIX,rt_perfnow,exp,subjectId,date
27,"[{'imgObject': {}, 'id': 'froot loops w milk', 'src': '/static/foodstim60/froot loops w milk.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 48405.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.25}, {'imgObject': {}, 'id': 'raspberries', 'src': '/static/foodstim60/raspberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 27, 'loaded': True, 'loadedTime': 48410.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 5.67}]",48402.60000014305,1669832167162,froot loops w milk,raspberries,4.25,5.67,1.42,,froot loops w milk,u,1107.3999998569489,1109,True,50016.0,1613.3999998569489,1669832168776,1614,1108.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
28,"[{'imgObject': {}, 'id': 'grilled chicken strips', 'src': '/static/foodstim60/grilled chicken strips.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 50021.10000014305, 'positionName': 'LEFT', 'positionCoords': [333.52, 219.5], 'bid': 6.62}, {'imgObject': {}, 'id': 'popsicles', 'src': '/static/foodstim60/popsicles.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 28, 'loaded': True, 'loadedTime': 50022.200000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 7.21}]",50017.5,1669832168777,grilled chicken strips,popsicles,6.62,7.21,0.5899999999999999,,grilled chicken strips,u,772.2000000476837,773,True,51300.5,1283.0,1669832170060,1283,772.9000000953674,HRV,HRV_0196,2022-11-30 18:23:13
29,"[{'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 51304.799999952316, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 6}, {'imgObject': {}, 'id': 'mac & cheese', 'src': '/static/foodstim60/mac & cheese.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 29, 'loaded': True, 'loadedTime': 51312, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 7.4}]",51301.799999952316,1669832170062,tacos,mac & cheese,6.0,7.4,1.4000000000000004,,tacos,u,999.7000000476837,1000,True,52819.200000047684,1517.4000000953674,1669832171579,1517,1000.3000001907349,HRV,HRV_0196,2022-11-30 18:23:13
30,"[{'imgObject': {}, 'id': 'chickenfingers', 'src': '/static/foodstim60/chickenfingers.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 52823.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 9}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 30, 'loaded': True, 'loadedTime': 52825.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.49}]",52820.40000009537,1669832171580,chickenfingers,banana,9.0,5.49,-3.51,,chickenfingers,u,850.2000000476837,851,True,54187.40000009537,1367.0,1669832172947,1367,850.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
31,"[{'imgObject': {}, 'id': 'strawberries', 'src': '/static/foodstim60/strawberries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 54189, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.65}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 31, 'loaded': True, 'loadedTime': 54191.799999952316, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 5.17}]",54187.799999952316,1669832172948,strawberries,Grapes,4.65,5.17,0.5199999999999996,,strawberries,u,1538.5,1539,True,56237.0,2049.2000000476837,1669832174997,2049,1539.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
32,"[{'imgObject': {}, 'id': 'roastedpotatoes', 'src': '/static/foodstim60/roastedpotatoes.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 56242.799999952316, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 6.37}, {'imgObject': {}, 'id': 'cherry tomato', 'src': '/static/foodstim60/cherry tomato.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 32, 'loaded': True, 'loadedTime': 56248.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 2.56}]",56238.700000047684,1669832174998,roastedpotatoes,cherry tomato,6.37,2.56,-3.81,,cherry tomato,i,1288.7999999523163,1290,True,58042.10000014305,1803.4000000953674,1669832176802,1804,1289.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
33,"[{'imgObject': {}, 'id': 'orange slices', 'src': '/static/foodstim60/orange slices.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 58045.10000014305, 'positionName': 'LEFT', 'positionCoords': [334.52, 220], 'bid': 5.76}, {'imgObject': {}, 'id': 'eggsalad', 'src': '/static/foodstim60/eggsalad.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 33, 'loaded': True, 'loadedTime': 58047.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 5.2700000000000005}]",58042.700000047684,1669832176802,orange slices,eggsalad,5.76,5.2700000000000005,-0.4899999999999993,,orange slices,u,907.4000000953674,909,True,59460.40000009537,1417.7000000476837,1669832178220,1418,908.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
34,"[{'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 59464.700000047684, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 0.64}, {'imgObject': {}, 'id': 'lox', 'src': '/static/foodstim60/lox.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 34, 'loaded': True, 'loadedTime': 59468.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 1.97}]",59461.5,1669832178221,olives,lox,0.64,1.97,1.33,,olives,u,1344.7000000476837,1346,True,61313.200000047684,1851.7000000476837,1669832180073,1852,1345.5,HRV,HRV_0196,2022-11-30 18:23:13
35,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 61317.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.54}, {'imgObject': {}, 'id': 'cantaloupe', 'src': '/static/foodstim60/cantaloupe.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 35, 'loaded': True, 'loadedTime': 61321, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 3.43}]",61314.5,1669832180074,cocktailshrimp,cantaloupe,1.54,3.43,1.8900000000000001,,cantaloupe,i,1171,1172,True,62997.40000009537,1682.9000000953674,1669832181757,1683,1171.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
36,"[{'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 63001.700000047684, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 6.69}, {'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 36, 'loaded': True, 'loadedTime': 63009.799999952316, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.23}]",62998.60000014305,1669832181758,salad w chicken,cherries,6.69,6.23,-0.45999999999999996,,salad w chicken,u,999.5999999046326,1001,True,64515.200000047684,1516.5999999046326,1669832183275,1517,1000.3999998569489,HRV,HRV_0196,2022-11-30 18:23:13
37,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 64519.299999952316, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.88}, {'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 37, 'loaded': True, 'loadedTime': 64521.700000047684, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 4.64}]",64516.299999952316,1669832183276,luckycharms,burrito,7.88,4.64,-3.24,,burrito,i,1217,1217,True,66251.0,1734.7000000476837,1669832185011,1735,1217.3000001907349,HRV,HRV_0196,2022-11-30 18:23:13
38,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 66255.29999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 219.5], 'bid': 6.05}, {'imgObject': {}, 'id': 'tacos', 'src': '/static/foodstim60/tacos.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 38, 'loaded': True, 'loadedTime': 66259.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6}]",66252.20000004768,1669832185012,rigatoni and sauce,tacos,6.05,6.0,-0.04999999999999982,,rigatoni and sauce,u,777.7000000476837,778,True,67535.29999995232,1283.0999999046326,1669832186295,1283,778.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
39,"[{'imgObject': {}, 'id': 'luckycharms', 'src': '/static/foodstim60/luckycharms.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 67539, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.88}, {'imgObject': {}, 'id': 'chicken nuggets2', 'src': '/static/foodstim60/chicken nuggets2.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 39, 'loaded': True, 'loadedTime': 67546.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.040000000000001}]",67536.5,1669832186296,luckycharms,chicken nuggets2,7.88,8.040000000000001,0.16000000000000103,,chicken nuggets2,i,1758.9000000953674,1760,True,69809.29999995232,2272.7999999523163,1669832188569,2273,1759.7000000476837,HRV,HRV_0196,2022-11-30 18:23:13
40,"[{'imgObject': {}, 'id': 'cherries', 'src': '/static/foodstim60/cherries.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 69817.5, 'positionName': 'LEFT', 'positionCoords': [333.52, 219.5], 'bid': 6.23}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 40, 'loaded': True, 'loadedTime': 69819.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.3100000000000005}]",69810.79999995232,1669832188570,cherries,shreddedwheatwithmilk,6.23,6.3100000000000005,0.08000000000000007,,shreddedwheatwithmilk,i,1875.3000001907349,1877,True,72200.5,2389.7000000476837,1669832190960,2390,1876.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
41,"[{'imgObject': {}, 'id': 'rigatoni and sauce', 'src': '/static/foodstim60/rigatoni and sauce.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 411, 'width': 410, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 72204.70000004768, 'positionName': 'LEFT', 'positionCoords': [333.52, 219.5], 'bid': 6.05}, {'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 41, 'loaded': True, 'loadedTime': 72213.60000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 5.17}]",72201.60000014305,1669832190961,rigatoni and sauce,Grapes,6.05,5.17,-0.8799999999999999,,rigatoni and sauce,u,1372.3999998569489,1373,True,74092.5,1890.8999998569489,1669832192852,1891,1373.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
42,"[{'imgObject': {}, 'id': 'burrito', 'src': '/static/foodstim60/burrito.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 74094.60000014305, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 4.64}, {'imgObject': {}, 'id': 'mango', 'src': '/static/foodstim60/mango.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 42, 'loaded': True, 'loadedTime': 74096.90000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 4.41}]",74093.0,1669832192853,burrito,mango,4.64,4.41,-0.22999999999999954,,mango,i,2009.2000000476837,2010,True,76612.40000009537,2519.4000000953674,1669832195372,2519,2010.0,HRV,HRV_0196,2022-11-30 18:23:13
43,"[{'imgObject': {}, 'id': 'raisin bran w milk', 'src': '/static/foodstim60/raisin bran w milk.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 76614.29999995232, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 3.23}, {'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 43, 'loaded': True, 'loadedTime': 76617.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 4.1}]",76612.79999995232,1669832195373,raisin bran w milk,blueberries,3.23,4.1,0.8699999999999997,,blueberries,i,889.3000001907349,890,True,78013.90000009537,1401.1000001430511,1669832196774,1401,890.1000001430511,HRV,HRV_0196,2022-11-30 18:23:13
44,"[{'imgObject': {}, 'id': 'cocktailshrimp', 'src': '/static/foodstim60/cocktailshrimp.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 78018.20000004768, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 1.54}, {'imgObject': {}, 'id': 'olives', 'src': '/static/foodstim60/olives.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 44, 'loaded': True, 'loadedTime': 78021.29999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 0.64}]",78015.10000014305,1669832196775,cocktailshrimp,olives,1.54,0.64,-0.9,,cocktailshrimp,u,830.2999999523163,831,True,79349.40000009537,1334.2999999523163,1669832198109,1334,830.8999998569489,HRV,HRV_0196,2022-11-30 18:23:13
45,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 79353.79999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.36}, {'imgObject': {}, 'id': 'shreddedwheatwithmilk', 'src': '/static/foodstim60/shreddedwheatwithmilk.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 45, 'loaded': True, 'loadedTime': 79356.40000009537, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 6.3100000000000005}]",79350.60000014305,1669832198110,steak,shreddedwheatwithmilk,6.36,6.3100000000000005,-0.04999999999999982,,steak,u,776.7999999523163,778,True,80635.20000004768,1284.5999999046326,1669832199395,1285,777.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
46,"[{'imgObject': {}, 'id': 'burger', 'src': '/static/foodstim60/burger.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 80637.10000014305, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 7.8}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 46, 'loaded': True, 'loadedTime': 80639.79999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.69}]",80635.70000004768,1669832199395,burger,salad w chicken,7.8,6.69,-1.1099999999999994,,burger,u,746.4000000953674,748,True,81886.10000014305,1250.4000000953674,1669832200646,1251,747.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
47,"[{'imgObject': {}, 'id': 'steak', 'src': '/static/foodstim60/steak.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 81890.29999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.36}, {'imgObject': {}, 'id': 'eggs', 'src': '/static/foodstim60/eggs.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 47, 'loaded': True, 'loadedTime': 81895.5, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8}]",81887.20000004768,1669832200647,steak,eggs,6.36,8.0,1.6399999999999997,,eggs,i,854.7000000476837,852,True,83253.29999995232,1366.0999999046326,1669832202009,1362,855.7999999523163,HRV,HRV_0196,2022-11-30 18:23:13
48,"[{'imgObject': {}, 'id': 'blueberries', 'src': '/static/foodstim60/blueberries.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 83257.5, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 4.1}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 48, 'loaded': True, 'loadedTime': 83260.10000014305, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 3.79}]",83254.40000009537,1669832202010,blueberries,apple slices,4.1,3.79,-0.3099999999999996,,blueberries,u,767.5,769,True,84538.60000014305,1284.2000000476837,1669832203294,1284,768.2999999523163,HRV,HRV_0196,2022-11-30 18:23:13
49,"[{'imgObject': {}, 'id': 'ice cream sundae 002', 'src': '/static/foodstim60/ice cream sundae 002.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 84542.90000009537, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 8.13}, {'imgObject': {}, 'id': 'salad w chicken', 'src': '/static/foodstim60/salad w chicken.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 49, 'loaded': True, 'loadedTime': 84545.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 219.5], 'bid': 6.69}]",84539.90000009537,1669832203296,ice cream sundae 002,salad w chicken,8.13,6.69,-1.4400000000000004,,ice cream sundae 002,u,1026.2000000476837,1027,True,86073.29999995232,1533.3999998569489,1669832204829,1533,1027.0999999046326,HRV,HRV_0196,2022-11-30 18:23:13
50,"[{'imgObject': {}, 'id': 'Grapes', 'src': '/static/foodstim60/Grapes.jpg', 'key': 'u', 'origWidth': 411, 'origHeight': 411, 'width': 411, 'height': 411, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 86075.90000009537, 'positionName': 'LEFT', 'positionCoords': [332.52, 219.5], 'bid': 5.17}, {'imgObject': {}, 'id': 'pear', 'src': '/static/foodstim60/pear.jpg', 'key': 'i', 'origWidth': 411, 'origHeight': 410, 'width': 411, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 50, 'loaded': True, 'loadedTime': 86080, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.41}]",86074.0,1669832204830,Grapes,pear,5.17,5.41,0.2400000000000002,,Grapes,u,916.1000001430511,917,True,87508.29999995232,1434.2999999523163,1669832206264,1434,917.2000000476837,HRV,HRV_0196,2022-11-30 18:23:13
51,"[{'imgObject': {}, 'id': 'omelette', 'src': '/static/foodstim60/omelette.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 409, 'width': 410, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 87512.79999995232, 'positionName': 'LEFT', 'positionCoords': [333.52, 220.5], 'bid': 7.35}, {'imgObject': {}, 'id': 'apple slices', 'src': '/static/foodstim60/apple slices.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 410, 'width': 409, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 51, 'loaded': True, 'loadedTime': 87515.70000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 3.79}]",87509.40000009537,1669832206265,omelette,apple slices,7.35,3.79,-3.5599999999999996,,apple slices,i,592.2000000476837,593,True,88609.40000009537,1100.0,1669832207365,1100,592.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
52,"[{'imgObject': {}, 'id': 'mashed potato', 'src': '/static/foodstim60/mashed potato.jpg', 'key': 'u', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 88613.60000014305, 'positionName': 'LEFT', 'positionCoords': [334.52, 220.5], 'bid': 3.31}, {'imgObject': {}, 'id': 'banana', 'src': '/static/foodstim60/banana.jpg', 'key': 'i', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 52, 'loaded': True, 'loadedTime': 88616.20000004768, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220], 'bid': 5.49}]",88610.5,1669832207366,mashed potato,banana,3.31,5.49,2.18,,mashed potato,u,1107.6000001430511,1109,True,90226.20000004768,1615.7000000476837,1669832208982,1616,1108.4000000953674,HRV,HRV_0196,2022-11-30 18:23:13
53,"[{'imgObject': {}, 'id': 'fried eggs', 'src': '/static/foodstim60/fried eggs.jpg', 'key': 'u', 'origWidth': 410, 'origHeight': 410, 'width': 410, 'height': 410, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 90228, 'positionName': 'LEFT', 'positionCoords': [333.52, 220], 'bid': 6.73}, {'imgObject': {}, 'id': 'hotdog w must', 'src': '/static/foodstim60/hotdog w must.jpg', 'key': 'i', 'origWidth': 409, 'origHeight': 409, 'width': 409, 'height': 409, 'widthPercent': 0.45, 'rescaleHeight': False, 'trialN': 53, 'loaded': True, 'loadedTime': 90229.79999995232, 'positionName': 'RIGHT', 'positionCoords': [805.48, 220.5], 'bid': 8.89}]",90226.70000004768,1669832208983,fried eggs,hotdog w must,6.73,8.89,2.16,,hotdog w must,i,587.2999999523163,587,True,91328.0,1101.2999999523163,1669832210084,1101,587.5999999046326,HRV,HRV_0196,2022-11-30 18:23:13
